"datetime","lat","lon","truewd","ws","gust","atmoairt","roll","pitch","heading","chlavg","chlsd","chlmin","chlmax","phyavg","physd","phymin","phymax","exotempc","exodomgl","exodosat","exophy","exosal","exospcond","exotds","exoturb"
2024-06-14 12:14:59,46.8931,-91.0429,359.63,6.45,7.93,13.6,1.79,6.27,324.33,4.837,0.299,4.141,5.769,0.185,0.155,0,0.87,14.224,11.19,109.18,-0.23,0.06,117.16,0.08,5.67
2024-06-14 12:45:00,46.8931,-91.0429,6.75,5.87,7.17,14.3,4.33,8.75,324.65,4.972,0.4,4.254,6.655,0.213,0.181,0,0.886,14.114,11.18,108.82,-0.25,0.06,117.19,0.08,5.66
2024-06-14 13:14:58,46.8931,-91.0429,341.15,4.16,4.88,14.9,-1.11,3.77,306.75,4.917,0.312,4.415,5.914,0.229,0.213,0,0.902,14.279,11.21,109.46,-0.24,0.06,117.23,0.08,5.57
2024-06-14 13:25:01,46.8931,-91.0429,337.44,4.61,5.53,14.7,2.68,2.83,306.34,5.042,0.375,4.351,6.123,0.198,0.167,0,0.773,14.283,11.2,109.43,-0.25,0.06,117.19,0.08,5.6
2024-06-14 13:34:59,46.8931,-91.0429,336.9,5.09,6.63,14,0.53,4.38,309.7,5.118,0.367,4.383,6.252,0.219,0.192,0,0.918,14.136,11.2,109.03,-0.23,0.05,117.1,0.08,5.62
2024-06-14 15:05:07,46.8931,-91.0429,344.92,7.1,8.66,12.5,-2.78,3.86,310.22,4.467,0.336,3.787,5.607,0.168,0.138,0,0.838,13.75,11.13,107.47,-0.26,0.05,117.05,0.08,5.67
2024-06-14 15:45:17,46.8931,-91.0429,31.34,7.02,8.54,12.7,13.38,19.19,359.04,4.336,0.285,3.674,5.366,0.189,0.161,0,0.87,13.553,11.12,106.91,-0.24,0.05,117.01,0.08,5.72
2024-06-14 15:55:10,46.893,-91.0429,332.35,6.69,8.41,12.9,5,1.69,298.65,4.334,0.328,3.674,5.35,0.201,0.166,0,0.951,13.68,11.13,107.28,-0.24,0.05,117,0.08,5.55
2024-06-14 16:15:18,46.8931,-91.0429,349.15,6.73,8.42,12.8,-2.68,7.09,316.35,4.262,0.261,3.642,5.301,0.168,0.126,0,0.757,13.489,11.13,106.79,-0.22,0.05,116.94,0.08,5.65
2024-06-14 16:25:14,46.893,-91.0429,319.97,5.79,6.92,13,9.7,8.89,286.87,4.401,0.341,3.706,5.414,0.185,0.146,0,0.79,13.428,11.13,106.66,-0.26,0.05,116.9,0.08,5.54
2024-06-14 16:35:17,46.8931,-91.0429,315.24,5.27,6.62,13.5,1.57,5.75,283.14,4.462,0.351,3.69,5.769,0.195,0.14,0,0.757,13.486,11.13,106.85,-0.21,0.05,116.93,0.08,5.59
2024-06-14 16:45:13,46.8931,-91.0429,325.13,3.75,5.44,14.1,-1.26,6.85,292.53,4.254,0.29,3.658,5.237,0.188,0.147,0,0.822,13.378,11.14,106.6,-0.23,0.05,116.88,0.08,5.6
2024-06-14 17:05:17,46.8931,-91.0429,318.61,4.7,6.65,13.3,3.53,7.77,285.61,4.33,0.385,3.529,5.607,0.197,0.145,0,0.757,13.487,11.14,106.94,-0.25,0.05,116.92,0.08,5.55
2024-06-14 17:15:16,46.893,-91.0429,328.54,5.8,7.18,12.5,1.02,2.84,294.84,4.331,0.347,3.706,5.446,0.201,0.168,0,0.79,13.431,11.15,106.83,-0.27,0.05,116.91,0.08,5.57
2024-06-14 17:25:21,46.8931,-91.0429,332.14,6.37,8.02,12.1,0.61,8.22,299.34,4.471,0.372,3.658,5.64,0.185,0.151,0,0.935,13.379,11.14,106.62,-0.25,0.05,116.86,0.08,5.58
2024-06-14 17:35:19,46.893,-91.0429,345.22,6.41,7.83,12.1,4.67,5.84,307.52,4.317,0.431,3.513,5.43,0.16,0.113,0,0.757,13.374,11.14,106.6,-0.24,0.05,116.85,0.08,5.46
2024-06-14 18:35:26,46.8931,-91.043,3.45,6.24,7.9,12.6,6.14,4.15,325.15,5.034,0.577,4.028,7.525,0.208,0.2,0,0.902,13.136,11.15,106.13,-0.26,0.05,116.8,0.08,5.59
2024-06-14 18:44:53,46.8931,-91.0429,14.23,6.02,7.56,12.8,-1.84,3.84,339.13,4.768,0.447,3.883,5.897,0.19,0.159,0,0.935,13.146,11.14,106.09,-0.25,0.05,116.75,0.08,5.75
2024-06-14 20:05:32,46.8931,-91.0428,338.81,2.49,3.57,13.8,-1.64,2.07,285.01,6.363,0.537,5.285,8.443,0.24,0.201,0,0.886,12.866,11.13,105.36,-0.26,0.05,116.58,0.08,5.4
2024-06-14 20:25:30,46.8931,-91.0429,12.14,2.18,3.37,13.5,-7.8,-1.53,320.84,6.954,0.896,5.462,10.973,0.207,0.156,0,0.935,12.815,11.14,105.29,-0.27,0.05,116.53,0.08,5.33
2024-06-14 20:35:31,46.8931,-91.0429,4.39,2.48,4.42,13.2,-1.18,7.13,318.29,6.928,0.782,5.785,9.346,0.205,0.16,0,0.806,12.789,11.13,105.2,-0.24,0.05,116.52,0.08,5.27
2024-06-14 20:45:32,46.8931,-91.0428,337.48,2.14,3.36,12.9,-0.39,-0.88,282.08,6.79,0.617,5.736,9.281,0.247,0.207,0,0.854,12.759,11.13,105.14,-0.28,0.05,116.48,0.08,5.5
2024-06-14 20:55:34,46.8931,-91.0429,20.48,1.98,2.94,12.7,-1.65,2.24,315.48,6.947,0.698,5.72,9.668,0.233,0.194,0,0.886,12.748,11.14,105.13,-0.27,0.05,116.49,0.08,5.28
2024-06-14 21:05:31,46.8931,-91.0428,345.26,2.3,3.17,12.5,-0.98,4.18,270.96,7.578,1.376,6.171,13.68,0.22,0.162,0,0.822,12.735,11.13,105.04,-0.26,0.05,116.48,0.08,5.22
2024-06-14 21:15:02,46.8931,-91.0428,348.31,1.95,3.01,12.3,-1.96,0.91,254.81,7.966,1.959,5.978,17.064,0.219,0.187,0,0.935,12.731,11.12,104.94,-0.26,0.05,116.46,0.08,5.59
2024-06-14 21:25:03,46.8931,-91.0428,349.04,1.57,2.23,12.2,-1.63,-0.77,256.94,7.527,1.275,6.268,14.84,0.207,0.147,0,0.87,12.72,11.12,104.9,-0.26,0.05,116.45,0.08,7.61
2024-06-14 21:35:03,46.8931,-91.0428,68.47,0.8,1.92,12,-5.49,10.34,267.37,7.332,0.77,6.123,9.475,0.2,0.157,0,0.838,12.707,11.11,104.81,-0.23,0.05,97.11,0.06,5.3
2024-06-14 23:15:45,46.8931,-91.0428,35.03,2.95,5.07,11.1,-3.97,-3.8,284.43,6.544,0.525,5.591,8.121,0.225,0.198,0,0.87,12.064,11.31,105.09,-0.26,0.05,115.3,0.07,4.78
2024-06-15 00:25:48,46.8932,-91.0429,104.5,0.88,1.54,10.5,-0.41,1.99,140.6,6.672,0.618,5.736,9.265,0.219,0.188,0,0.918,12.253,11.23,104.8,-0.24,0.05,115.59,0.08,4.78
2024-06-15 00:35:48,46.8932,-91.0429,141.17,0.65,1.47,10.5,-1.89,2.15,172.67,6.609,0.538,5.64,8.798,0.208,0.17,0,0.822,12.52,11.15,104.69,-0.24,0.05,116.23,0.08,5.07
2024-06-15 00:45:19,46.8932,-91.0429,49.28,0.57,1.64,10.5,1.54,4.05,165.48,6.651,0.527,5.543,8.105,0.208,0.177,0,0.838,12.526,11.15,104.7,-0.23,0.05,115.91,0.08,5.06
2024-06-15 00:55:49,46.8931,-91.0429,85.49,0.43,1.28,10.5,-1.49,-0.12,157.99,6.818,0.736,5.64,9.41,0.237,0.196,0,0.87,12.546,11.16,104.9,-0.24,0.05,116.13,0.08,4.91
2024-06-15 01:25:52,46.8931,-91.0428,149.36,1.38,2.06,10.4,-3.8,-0.52,155.76,6.183,0.473,5.027,7.46,0.243,0.194,0,0.886,12.682,11.13,104.91,-0.29,0.05,116.43,0.08,5.21
2024-06-15 01:35:49,46.8931,-91.0428,74.52,0.92,1.45,10.4,-2.8,1.18,146.82,6.044,0.46,5.043,7.187,0.22,0.177,0,0.983,12.565,11.21,105.39,-0.23,0.05,115.99,0.08,4.85
2024-06-15 01:45:54,46.8932,-91.0428,174.12,0.64,1.5,10.4,-1.34,2.7,154.62,6.077,0.558,5.317,8.411,0.216,0.188,0,0.935,12.556,11.21,105.35,-0.23,0.05,115.96,0.08,4.98
2024-06-15 02:55:54,46.8932,-91.0428,141.28,0.61,1.15,10.3,-2.6,-0.49,149.78,7.166,1.982,5.72,17.918,0.209,0.134,0,0.918,11.951,11.35,105.27,-0.23,0.05,115.03,0.07,4.47
2024-06-15 04:15:59,46.8931,-91.0428,153.06,2.33,3.57,10.1,-0.89,1.17,143.86,7.606,2.986,5.817,24.105,0.224,0.189,0,0.983,12.089,11.29,104.96,-0.23,0.05,115.51,0.08,4.67
2024-06-15 04:26:03,46.8932,-91.0429,132.19,2.56,3.45,10.2,-0.56,4.25,119.09,7.393,0.856,6.252,10.748,0.224,0.18,0,0.886,12.099,11.27,104.86,-0.25,0.05,115.79,0.08,4.84
2024-06-15 04:36:01,46.8932,-91.0429,119.02,2.61,3.43,10.2,-2.72,2.97,112.92,6.98,0.48,6.059,8.782,0.225,0.173,0,0.935,12.036,11.3,104.96,-0.2,0.05,115.34,0.07,4.66
2024-06-15 04:56:05,46.8932,-91.0429,25.65,1.55,3.08,10.8,-1.3,2.77,123.05,7.856,1.27,6.397,13.487,0.253,0.214,0,0.967,11.856,11.34,104.91,-0.22,0.05,115.08,0.07,4.53
2024-06-15 05:06:01,46.8932,-91.0429,42.63,2.66,4.02,10.9,-1.12,1.71,152.83,8.298,2.017,6.623,18.965,0.211,0.124,0,0.483,11.857,11.34,104.94,-0.22,0.05,115.11,0.07,4.35
2024-06-15 05:36:03,46.8931,-91.0428,245.13,1.45,3.62,11.2,-1.31,2.67,148.83,7.83,0.659,6.494,9.426,0.263,0.209,0,0.983,11.847,11.33,104.81,-0.22,0.05,115.19,0.07,4.51
2024-06-15 05:46:03,46.8931,-91.0428,333.8,0.71,1.5,11.2,0.63,1.55,185.4,8.517,1.124,6.993,13.632,0.246,0.198,0,0.935,11.845,11.32,104.73,-0.22,0.05,115.24,0.07,4.46
2024-06-15 06:06:14,46.8932,-91.0429,142.83,1.5,2.4,11.1,-4.05,-1.36,136.53,7.569,0.723,6.349,9.958,0.241,0.202,0,0.886,11.843,11.33,104.79,-0.27,0.05,115.19,0.07,4.61
2024-06-15 06:16:08,46.8932,-91.0429,161.7,1.77,3.05,11,-2.92,0.93,142.1,9.167,2.574,6.88,18.772,0.259,0.191,0,0.935,12.375,11.28,105.54,-0.19,0.05,116.04,0.08,4.9
2024-06-15 06:26:08,46.8931,-91.0429,133.01,2.28,3.74,11.1,-1.34,2.49,118.61,7.603,0.741,6.268,10.361,0.226,0.175,0,0.87,11.844,11.34,104.85,-0.23,0.05,115.15,0.07,4.53
2024-06-15 06:36:09,46.8931,-91.0428,286.55,1.8,3.18,11.5,-1.3,1.33,212.65,7.81,0.706,6.526,10.28,0.237,0.177,0,0.886,11.841,11.34,104.84,-0.2,0.05,115.15,0.07,4.59
2024-06-15 06:56:11,46.8931,-91.0428,328.1,1.6,2.41,11.6,-1.1,2.83,199.4,7.767,0.576,6.8,9.652,0.266,0.218,0,0.886,11.835,11.34,104.85,-0.22,0.05,115.13,0.07,4.5
2024-06-15 07:06:06,46.8931,-91.0428,263.8,1.12,1.94,11.8,-0.57,3.25,144.2,7.826,0.936,6.445,12.053,0.228,0.177,0,0.838,11.84,11.34,104.9,-0.19,0.05,115.12,0.07,4.5
2024-06-15 07:16:11,46.8931,-91.0429,349.78,2.04,2.89,11.8,-1.91,1.39,289.78,8.693,1.17,6.639,11.924,0.242,0.191,0,0.886,11.823,11.37,105.07,-0.17,0.05,114.97,0.07,4.54
2024-06-15 07:36:08,46.8931,-91.0429,44.46,2.29,3.08,11.9,0.35,2.15,335.86,9.477,3.508,6.542,25.491,0.293,0.23,0,0.983,11.844,11.35,104.96,-0.19,0.05,115.11,0.07,4.38
2024-06-15 07:46:08,46.8931,-91.0429,325.63,2.02,2.68,12,-0.25,2.78,279.53,7.763,0.741,6.204,9.877,0.267,0.209,0,0.967,12.618,11.16,105.05,-0.22,0.05,115.89,0.08,4.63
2024-06-15 08:06:09,46.8931,-91.0429,146.75,1.13,1.81,12.1,-1.64,1.65,150.55,8.969,0.913,7.444,12.391,0.241,0.178,0,0.902,12.215,11.33,105.63,-0.17,0.05,115.36,0.07,4.54
2024-06-15 10:06:22,46.8931,-91.0429,17.75,2.13,3.61,12.4,-2.27,0.05,277.15,8.108,0.519,7.187,9.426,0.23,0.184,0,0.902,12.816,11.17,105.57,-0.14,0.05,116.53,0.08,4.87
2024-06-15 10:26:24,46.8931,-91.0428,208.61,0.92,1.74,12.9,0.51,2.73,205.71,8.132,0.637,6.832,9.91,0.282,0.223,0,0.935,12.662,11.21,105.62,-0.18,0.05,116.28,0.08,4.75
2024-06-15 11:36:25,46.8931,-91.0429,19.73,4.21,5.27,13,0.26,2.81,321.13,8.604,0.487,7.557,9.99,0.237,0.164,0,0.806,12.932,11.2,106.19,-0.19,0.05,116.55,0.08,4.87
2024-06-15 12:16:27,46.8931,-91.0429,331.08,5.51,7.71,11.9,3.43,10.57,290.78,4.948,0.337,4.254,5.994,0.195,0.15,0,0.886,12.658,11.26,106.08,-0.19,0.05,115.93,0.08,4.76
2024-06-15 12:26:34,46.8931,-91.0429,339.46,5.3,6.77,12,-2.37,4.45,291.66,6.421,0.474,5.591,8.331,0.201,0.155,0,0.999,12.585,11.28,106.09,-0.14,0.05,115.8,0.08,4.52
2024-06-15 13:16:38,46.8931,-91.0429,16.8,1.38,2.57,13.8,-2.33,-0.03,302.7,4.245,0.372,3.448,5.269,0.175,0.131,0,0.838,12.421,11.35,106.33,-0.15,0.05,115.14,0.07,4.31
2024-06-15 15:36:43,46.8931,-91.0428,161.23,4.42,7.47,23.4,-1.54,-0.4,143.53,3.971,0.492,3.126,6.026,0.18,0.16,0,0.79,12.409,11.41,106.85,-0.17,0.05,114.62,0.07,3.97
2024-06-15 15:46:48,46.8931,-91.0428,295.28,3.25,7.36,19.6,0.85,2.15,233.08,4.56,0.466,3.738,6.026,0.212,0.192,0,0.967,12.534,11.4,107.08,-0.17,0.05,114.62,0.07,4.1
2024-06-15 15:56:51,46.8931,-91.0429,316.31,4.35,6.38,15.7,-0.85,6.32,256.91,4.475,0.51,3.771,6.558,0.192,0.129,0,0.79,12.707,11.39,107.43,-0.16,0.05,114.68,0.07,4
2024-06-15 16:06:48,46.8931,-91.0429,337.15,5.24,7.83,14.5,-1.22,6.23,301.55,3.989,0.353,3.319,5.108,0.233,0.222,0,0.902,12.624,11.39,107.22,-0.21,0.05,114.6,0.07,4.06
2024-06-15 17:26:50,46.8931,-91.0428,184.96,0.83,2.24,13.6,-0.61,-0.07,160.76,6.42,0.624,5.462,8.314,0.231,0.188,0,0.886,12.311,11.4,106.52,-0.18,0.05,114.55,0.07,3.97
2024-06-15 17:46:54,46.8931,-91.0428,288.2,1.29,2.35,13.3,0.41,1.62,152.2,5.895,0.516,4.689,7.348,0.202,0.142,0,0.822,12.297,11.4,106.52,-0.21,0.05,114.61,0.07,3.94
2024-06-15 17:56:52,46.8931,-91.0428,48.82,0.6,1.24,13.4,-3.81,5.67,189.52,5.873,0.678,4.753,8.266,0.207,0.177,0,0.886,12.307,11.39,106.49,-0.21,0.05,114.67,0.07,4.09
2024-06-15 19:16:58,46.8931,-91.0428,334.54,2.69,3.61,12.9,-3.9,1.9,239.14,6.35,0.542,5.301,7.815,0.267,0.242,0,0.999,12.246,11.43,106.65,-0.22,0.05,114.4,0.07,3.92
2024-06-15 20:07:01,46.8931,-91.0428,269.63,1.22,2.28,12.7,-1.25,0.81,155.23,6.974,1.28,5.704,12.117,0.216,0.201,0,0.983,12.15,11.42,106.41,-0.19,0.05,114.21,0.07,3.73
2024-06-15 20:17:01,46.8931,-91.0428,148.86,1.07,2.34,13,-1.15,2.36,161.66,7.118,1.056,5.495,10.49,0.238,0.193,0,0.918,12.194,11.41,106.38,-0.18,0.05,114.42,0.07,3.93
2024-06-15 20:37:03,46.8931,-91.0428,195.11,0.8,1.53,13.7,-3.6,0.67,183.21,6.552,1.294,5.333,13.02,0.193,0.145,0,0.854,12.226,11.4,106.34,-0.18,0.05,114.49,0.07,3.9
2024-06-15 20:47:03,46.8931,-91.0428,279.29,0.97,2.21,13.3,-9.7,2.46,173.59,6.069,0.784,4.947,9.604,0.194,0.155,0,0.854,12.261,11.41,106.54,-0.19,0.05,114.36,0.07,3.7
2024-06-15 20:57:07,46.8931,-91.0428,336.1,0.61,1.27,13.4,-7.88,3.05,181.6,7.044,0.85,5.817,10.135,0.204,0.17,0,0.967,12.441,11.4,106.89,-0.18,0.05,114.44,0.07,3.75
2024-06-15 21:07:03,46.8931,-91.0428,342.09,1.23,2.3,13.5,0.24,1.16,189.59,7.083,1.717,5.64,16.677,0.205,0.132,0,0.677,12.585,11.39,107.11,-0.14,0.05,114.65,0.07,3.83
2024-06-15 21:17:05,46.8931,-91.0428,348.21,1.52,2.28,14.3,0.92,2.51,187.31,6.038,0.413,5.205,7.315,0.249,0.211,0,0.935,12.63,11.39,107.2,-0.21,0.05,114.79,0.07,3.95
2024-06-15 21:27:13,46.8931,-91.0428,309.53,0.74,1.48,15,-6.96,2.44,158.73,6.187,0.674,5.301,9.442,0.201,0.134,0,0.757,12.69,11.37,107.23,-0.2,0.05,114.97,0.07,4.05
2024-06-15 22:27:12,46.8932,-91.0429,146.58,4.69,6.9,16.2,-0.34,1.75,129.08,6.492,0.592,5.333,8.137,0.227,0.192,0,0.999,13.028,11.29,107.29,-0.22,0.05,115.42,0.08,4.22
2024-06-15 22:37:14,46.8932,-91.0429,145.59,4.92,8.77,16.2,1.37,3.47,124.89,6.975,0.691,5.785,8.927,0.247,0.221,0,0.886,13.113,11.28,107.38,-0.23,0.05,115.56,0.08,4.19
2024-06-15 22:47:16,46.8932,-91.0428,149.76,5.05,8,16.3,-1.4,3.35,126.66,6.45,0.453,5.672,7.718,0.216,0.163,0,0.87,13.168,11.28,107.5,-0.23,0.05,115.71,0.08,4.27
2024-06-15 22:57:12,46.8932,-91.0428,153,4.8,7.66,16.3,1.21,2.97,130.9,7.346,3.04,5.527,22.929,0.226,0.168,0,0.983,13.183,11.27,107.44,-0.23,0.05,115.68,0.08,4.23
2024-06-15 23:07:13,46.8932,-91.0429,138.35,3.99,7.2,16.2,0.55,4.92,118.75,6.912,0.548,5.962,8.862,0.223,0.174,0,0.822,13.173,11.28,107.45,-0.19,0.05,115.74,0.08,4.28
2024-06-15 23:17:17,46.8931,-91.0428,147.95,3.53,7.17,16.3,1.51,3.4,130.45,7.494,1.155,5.817,12.633,0.207,0.174,0,0.886,13.114,11.29,107.41,-0.22,0.05,115.66,0.08,4.32
2024-06-16 00:27:26,46.8931,-91.0429,306.48,1.18,3.39,16.1,-1.35,1.07,125.48,7.633,0.852,6.3,10.296,0.235,0.186,0,0.902,12.948,11.3,107.14,-0.18,0.05,115.57,0.08,4.28
2024-06-16 00:37:25,46.8931,-91.0428,59.7,1.91,2.8,15.9,-1.53,-0.45,111.5,7.56,0.765,6.365,9.781,0.244,0.217,0,0.983,12.852,11.31,106.98,-0.18,0.05,115.47,0.08,4.2
2024-06-16 00:47:21,46.8931,-91.0428,322.16,1.68,2.42,15.5,0.04,1.2,321.26,7.57,0.776,6.574,11.231,0.22,0.166,0,0.854,12.799,11.31,106.84,-0.23,0.05,115.38,0.07,4.14
2024-06-16 00:57:23,46.8931,-91.0429,44.84,1.92,3.38,15.4,-1.67,1.56,31.44,8.041,0.764,6.671,10.248,0.236,0.205,0,0.902,12.765,11.3,106.73,-0.19,0.05,115.43,0.08,4.17
2024-06-16 01:07:22,46.8931,-91.0429,43.53,1.69,2.61,15.2,-3.08,0.87,37.53,7.998,1.309,6.542,14.18,0.226,0.179,0,0.967,12.368,11.4,106.68,-0.19,0.05,114.57,0.07,3.89
2024-06-16 01:17:22,46.8931,-91.0429,20.98,1.72,2.41,15.6,-3.49,1.67,14.28,8.389,2.81,6.091,23.703,0.244,0.161,0,0.79,12.3,11.37,106.27,-0.15,0.05,114.83,0.07,4.1
2024-06-16 01:27:26,46.8932,-91.0429,17.81,1.54,2.35,15.6,-0.82,1.71,9.51,7.649,0.719,6.365,9.797,0.208,0.146,0,0.902,12.312,11.36,106.19,-0.17,0.05,114.97,0.07,4.17
2024-06-16 01:37:45,46.8932,-91.0429,348.99,2.33,3.31,14.9,-1.27,3.03,330.59,8.277,1.683,6.333,17.225,0.217,0.144,0,0.661,12.32,11.35,106.1,-0.15,0.05,115.02,0.07,4.08
2024-06-16 01:47:25,46.8931,-91.0429,352.42,2.32,3.44,14.8,-0.44,1.6,327.62,8.614,2.035,6.623,15.565,0.248,0.18,0,0.87,12.34,11.34,106.11,-0.17,0.05,115.04,0.07,4.11
2024-06-16 01:57:27,46.8931,-91.0429,13.25,1.76,2.83,15,-1.91,2.43,338.65,8.042,1.28,6.623,14.985,0.203,0.131,0,0.612,12.38,11.3,105.77,-0.13,0.05,115.47,0.08,4.22
2024-06-16 02:17:30,46.8931,-91.0429,339.85,2.12,3.02,14.3,-0.32,1.95,308.65,8.314,0.989,6.687,11.569,0.244,0.182,0,0.983,12.355,11.33,106.04,-0.16,0.05,114.94,0.07,4.1
2024-06-16 03:07:36,46.8931,-91.0429,351.07,1.01,1.74,15.5,-1.76,1.67,278.47,7.452,0.493,6.381,9.056,0.223,0.179,0,1.031,12.951,11.24,106.63,-0.21,0.05,115.79,0.08,4.2
2024-06-16 03:17:33,46.8931,-91.0429,10.19,1.16,2.32,15.5,-0.23,2.4,305.79,7.93,1.139,6.284,13.116,0.227,0.172,0,0.854,13.034,11.22,106.63,-0.2,0.05,115.95,0.08,4.21
2024-06-16 03:27:33,46.8931,-91.0429,28.27,1.53,2.63,14.7,-0.27,5.24,312.77,7.925,1.007,6.445,12.198,0.245,0.197,0,0.967,12.95,11.24,106.6,-0.23,0.05,115.85,0.08,4.2
2024-06-16 03:37:03,46.8931,-91.0429,70.89,0.61,1.31,14.8,-2.7,-3.18,264.09,7.279,0.441,6.461,8.234,0.228,0.166,0,0.806,12.856,11.26,106.56,-0.22,0.05,115.63,0.08,4.35
2024-06-16 03:47:38,46.8931,-91.0428,91.55,0.82,2.01,15.7,-0.55,1.18,163.55,7.938,1.027,6.639,11.714,0.242,0.19,0,1.015,12.783,11.3,106.7,-0.18,0.05,115.53,0.08,4.08
2024-06-16 03:57:35,46.8931,-91.0429,42.71,0.87,2.1,16,0.99,0.38,14.51,7.898,1.126,6.413,12.391,0.24,0.192,0,0.918,12.744,11.32,106.84,-0.19,0.05,115.2,0.07,4.07
2024-06-16 04:17:34,46.8931,-91.0429,17.3,0.72,1.37,15.8,-0.36,2.72,266.9,7.847,0.926,6.252,11.183,0.232,0.186,0,0.87,12.88,11.3,106.94,-0.2,0.05,115.11,0.07,3.98
2024-06-16 04:27:35,46.8931,-91.0429,57.72,1,1.42,15.9,-2.94,2.59,305.42,7.745,1.16,6.139,12.262,0.228,0.173,0,0.838,12.736,11.34,107.03,-0.23,0.05,114.71,0.07,3.86
2024-06-16 04:37:41,46.8932,-91.0429,77.77,1.16,1.68,15.4,-2.34,3.87,338.47,7.399,0.705,5.946,10.087,0.228,0.185,0,0.935,12.738,11.35,107.07,-0.19,0.05,114.78,0.07,3.75
2024-06-16 04:47:37,46.8931,-91.0428,84.35,1.13,1.74,15.7,-3.47,-0.31,314.85,7.127,0.697,6.107,10.441,0.222,0.177,0,0.87,12.738,11.34,107.06,-0.18,0.05,114.65,0.07,3.82
2024-06-16 04:57:37,46.8931,-91.0429,65.59,1.23,1.73,15.7,-2.37,2.44,314.29,7.323,0.66,6.284,9.555,0.23,0.185,0,0.951,12.96,11.28,107.01,-0.2,0.05,115.24,0.07,3.96
2024-06-16 05:07:58,46.8931,-91.0429,0.14,1.7,2.6,15.1,-2.42,-0.56,304.24,7.35,0.652,5.994,9.313,0.225,0.177,0,0.967,12.972,11.28,107,-0.2,0.05,115.25,0.07,3.89
2024-06-16 05:17:38,46.8931,-91.0429,9.98,1.42,1.91,14.9,-1.06,-0.44,289.78,7.425,0.583,6.22,8.766,0.245,0.186,0,0.886,12.926,11.29,106.99,-0.22,0.05,115.13,0.07,3.9
2024-06-16 05:27:38,46.8931,-91.0429,112.1,1.11,1.66,15.4,-2.44,2.51,327.2,7.751,0.893,6.542,12.649,0.249,0.172,0,0.838,12.985,11.27,106.99,-0.21,0.05,115.32,0.07,3.92
2024-06-16 05:57:46,46.8931,-91.0429,60.98,1.22,2,15,-3.04,-0.83,316.18,7.588,1.288,6.091,14.711,0.227,0.165,0,0.854,12.959,11.28,106.94,-0.2,0.05,115.35,0.07,3.94
2024-06-16 06:07:14,46.8931,-91.0429,94.79,0.67,1.64,15.7,-3.08,-0.73,325.69,6.644,1.054,5.511,11.892,0.205,0.136,0,0.725,12.947,11.27,106.84,-0.22,0.05,114.41,0.07,4.05
