date,latitude,longitude,site,source,chl,chl_field,tss,turb,cond,ph,temp,do,do_sat,doc,poc,toc,tn,tdn,ton,don,pon,no3,nh3,tp,tdp,pp,po4,npr,cnr,cpr,pnpr,pcnr,pcpr,si,cl
2011-06-15,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,9,NA,NA,7.71,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48
2011-06-30,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,9.8,1.2,366,8.1,13.08,8.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
2011-07-05,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,5.6000000000000005,6.1,176,7.82,25.12,7.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
2011-07-05,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,7,NA,NA,8.04,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2011-07-11,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,1,NA,NA,7.92,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
2011-08-08,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,13.4,24.9,132,7.57,23.05,7.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.75
2011-08-08,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,3,NA,NA,7.36,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55
2011-08-10,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,34.6,17.7,252,7.86,16.2,9.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
2011-08-15,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,2,NA,NA,7.62,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48
2011-08-17,46.60828,-90.92362,WIDNR_WQX-10012247,WIDNR_WQX,NA,NA,2,NA,97.94999999999999,8.1325,20.025,9.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009000000000000001,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-17,46.65258,-90.7677,WIDNR_WQX-10028967,WIDNR_WQX,NA,NA,NA,NA,98.175,8.76,23.4,9.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-17,46.6634,-90.8728,WIDNR_WQX-10012254,WIDNR_WQX,NA,NA,NA,NA,96.475,8.255,19.4,10.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-18,46.98338,-90.67437,WIDNR_WQX-10020834,WIDNR_WQX,NA,NA,NA,NA,96.85,7.825,19.75,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-18,47.10817,-90.64944,WIDNR_WQX-10020835,WIDNR_WQX,NA,NA,NA,NA,95.9,7.716666666666667,19.066666666666666,9.966666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-08-30,46.5813341,-90.5418488,USGS-04027675,USGS-WI,NA,NA,NA,NA,NA,NA,13.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-01,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,2,NA,NA,7.55,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
2011-09-07,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,1.5,10.6,186,7.92,19.09,8.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
2011-09-08,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,1,4.4,278,8.12,14.63,10.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5
2011-09-11,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,13,NA,NA,7.36,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
2011-10-03,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,NA,11.3,284,NA,7.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
2011-10-06,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,NA,10.5,177,7.71,12.84,9.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.75
2011-10-13,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,NA,350.2,209,7.06,11.82,10.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5
2011-10-31,46.85484,-90.78522,REDCLIFF_WQX-LS02,REDCLIFF_WQX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0.042,NA,NA,NA,0.068,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-20,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,14.4,36.1,144,8.02,11.89,10.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-13,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,5.2,7.1,119,7.66,NA,11.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
2012-05-14,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,15.6,5.8,249,8.24,17.35,8.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
2012-05-17,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,9.6,12.4,141,7.45,17.51,12.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75
2012-05-21,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,2,NA,NA,8.6,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67
2012-06-11,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,3.2,7.3,194,8.26,18.37,9.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5
2012-06-11,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,2,NA,NA,8.53,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9
2012-06-15,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,5.2,3.7,105,7.8,23,10.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75
2012-06-18,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,7,NA,NA,7.92,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1
2012-06-25,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,NA,NA,NA,8.08,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
2012-07-09,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,NA,NA,NA,7.76,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49
2012-07-16,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,6,11.4,166.4,7.61,25.17,7.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.034,NA,NA,0.036000000000000004,NA,NA,NA,NA,NA,NA,NA,11.5
2012-07-17,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,1.8,0.4,301.5,8.35,14.54,9.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5
2012-07-20,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,48,NA,NA,7.65,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2012-07-27,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,NA,NA,NA,7.6,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2012-08-02,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,3,NA,NA,7.74,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43
2012-08-14,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,4.8,2.5,215,8.2,13.78,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.07566666666666667,NA,NA,0.017,NA,NA,NA,NA,NA,NA,NA,3.5
2012-08-14,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,5.4,8.8,200,7.83,21.37,8.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.029333333333333336,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,14
2012-08-20,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,NA,NA,NA,7.5,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
2012-08-29,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,37,NA,NA,7.67,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2012-09-13,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,7.5,10.5,145,7.88,17.03,8.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.02525,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,12.25
2012-09-24,46.668365,-90.88929,WIDNR_WQX-10007804,WIDNR_WQX,NA,NA,NA,NA,107,7.7,12.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021372,NA,NA,NA,0.018000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-24,47.024117,-91.662022,MNPCA-S001-268,MNPCA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
2012-09-26,46.88238,-91.05067,WIDNR_WQX-10038138,WIDNR_WQX,NA,NA,340,6.8,165,7.3,9.3,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038633999999999995,NA,NA,NA,0.528,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-01,46.6375,-90.63333,WIDNR_WQX-115,WIDNR_WQX,NA,NA,NA,NA,101,7.5,13.3,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-02,46.809305,-90.812918,WIDNR_WQX-043066,WIDNR_WQX,NA,NA,NA,NA,104,7.6,14.32,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026000000000000002,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-09,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,NA,0.1,295,8.06,6.6,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-09,46.695832,-91.850012,WIDNR_WQX-181,WIDNR_WQX,NA,NA,NA,0.5,104,7.7,9.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-11,46.79069,-91.38209,WIDNR_WQX-043064,WIDNR_WQX,NA,NA,7,8.9,166,7.6,6.5,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017262,NA,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-15,46.748602,-91.618063,WIDNR_WQX-103,WIDNR_WQX,NA,NA,NA,0.1,105,7.4,8.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013000000000000001,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-15,46.76604,-91.493132,WIDNR_WQX-106,WIDNR_WQX,NA,NA,NA,NA,100,7.6,8.1,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-16,46.58008,-90.54166,BADRIVER_WQX-BellMouth,BADRIVER_WQX,NA,NA,NA,7,209,7.92,8.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-16,46.891666,-91.070836,WIDNR_WQX-111,WIDNR_WQX,NA,NA,NA,NA,99,7.7,8.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008,NA,NA,NA,NA,NA,NA,NA,NA
2012-10-17,46.995827,-90.958343,WIDNR_WQX-113,WIDNR_WQX,NA,NA,NA,NA,99,7.7,8.1,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,NA
2012-11-14,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,NA,23.1,163,7.56,2.84,10.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-13,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,22.2,NA,NA,13.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-16,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,25.2,54.4,81.4,7.12,12.69,10.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,0.1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75
2013-05-28,46.93332778,-90.93543056,REDCLIFF_WQX-SRM01,REDCLIFF_WQX,NA,NA,NA,30.1,118,7.14,10.52,8.05,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-29,46.88344722,-90.774075,REDCLIFF_WQX-RCCM01,REDCLIFF_WQX,NA,NA,NA,29.7,135,7.69,14.41,NA,39,NA,NA,NA,0.4,NA,NA,NA,NA,NA,0.072,NA,NA,NA,0.067,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-29,46.90906667,-90.780225,REDCLIFF_WQX-FCM01,REDCLIFF_WQX,NA,NA,NA,8.54,133,7.16,13.67,2.42,23.5,NA,NA,NA,0.35,NA,NA,NA,NA,NA,0.091,NA,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-30,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,64.8,NA,NA,11.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-30,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,20.3,NA,NA,10.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-03,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,16.6,NA,NA,10.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-03,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,7.3,NA,NA,10.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-03,46.695832,-91.850012,WIDNR_WQX-181,WIDNR_WQX,NA,NA,2.8000000000000003,9.3,97,7.92,8.35,12.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-06,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,73,NA,NA,13.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-07,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,27.6,NA,NA,11.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,39.5,NA,NA,11.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-10,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,65.9,NA,NA,12.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-12,46.8577,-90.587,21BRBCH-AMNBAY,21BRBCH,NA,NA,NA,2.2,NA,NA,12.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-17,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,12.3,NA,NA,14.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-17,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,12.8,NA,NA,14.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-17,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,10.200000000000001,25.7,12.6,7.35,16.77,9.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5
2013-06-20,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,3.7,NA,NA,12.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-24,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,12.4,NA,NA,15.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-24,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,12.8,NA,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-24,46.88344722,-90.774075,REDCLIFF_WQX-RCCM01,REDCLIFF_WQX,NA,NA,NA,40.5,126,7.81,17.6,2.95,30.8,NA,NA,NA,0.52,NA,NA,NA,NA,NA,0.13,NA,NA,NA,0.084,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-25,46.8577,-90.587,21BRBCH-AMNBAY,21BRBCH,NA,NA,NA,0.8,NA,NA,12.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-26,46.90906667,-90.780225,REDCLIFF_WQX-FCM01,REDCLIFF_WQX,NA,NA,NA,12.1,95,5.69,14,4.19,40.7,NA,NA,NA,0.93,NA,NA,NA,NA,NA,0.084,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-26,46.93556111,-90.83046667,REDCLIFF_WQX-RRM01,REDCLIFF_WQX,NA,NA,NA,19,97,7.75,19.67,2.28,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-27,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,21.4,NA,NA,18.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-01,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,134.3,NA,NA,16.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-01,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,22.9,NA,NA,17.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,30.2,NA,NA,14.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-08,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,49,NA,NA,15.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-09,46.8577,-90.587,21BRBCH-AMNBAY,21BRBCH,NA,NA,NA,8,NA,NA,15.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-10,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,17.6,NA,NA,18.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,1.2,NA,NA,17.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,46.748602,-91.618063,WIDNR_WQX-103,WIDNR_WQX,NA,NA,2.8000000000000003,5.6,106,7.6,17.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02155,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,46.76604,-91.493132,WIDNR_WQX-106,WIDNR_WQX,NA,NA,NA,5.5,108,7.8,18.3,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013891799999999998,NA,NA,NA,0.022700000000000005,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-11,46.79069,-91.38209,WIDNR_WQX-043064,WIDNR_WQX,NA,NA,4.8,8.2,127,7.7,19.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024900000000000005,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,46.59233,-90.5713,21BRBCH-Madigan,21BRBCH,NA,NA,NA,0.2,NA,NA,18.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,46.60312,-90.5921,21BRBCH-Waverly,21BRBCH,NA,NA,NA,1.6,NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,46.891666,-91.070836,WIDNR_WQX-111,WIDNR_WQX,NA,NA,2.2,2.3,106,8,15.6,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023015999999999998,NA,NA,NA,0.01049,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-15,46.995827,-90.958343,WIDNR_WQX-113,WIDNR_WQX,NA,NA,2.4,2.3,106,7.8,15.2,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166866,NA,NA,NA,0.0148,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,46.809305,-90.812918,WIDNR_WQX-043066,WIDNR_WQX,NA,NA,NA,0.2,101,7.9,19.9,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009760000000000001,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-17,46.63705,-90.6525,BADRIVER_WQX-BadMouth,BADRIVER_WQX,NA,NA,9.6,13.2,109,7.58,24.9,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.75
