PUBLICATION_DATE,UNIQUE_ID,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,VALXSITE,LAT_DD,LON_DD,STATION_DEPTH,,YEAR,DSGN_CYCLE,IND_DOMAIN,COUNTRY,EPA_REG,EVAL_CAT,FEAT_NM,GREAT_LAKE,LAKE_REG,LAT_DD83,LON_DD83,NCCA_REG,NPS_PARK,PROVINCE,SITETYPE,STATE_NM,XCOORD,YCOORD
5/2/2024,NGL_MI-10542,2012098,NGL20_MI-10111,1,7/29/2020,MI,Great Lakes,45.66729508,-86.51866472,12.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.66729508,-86.51866472,Great Lakes,,Great Lakes Province,PROB,Michigan,737962.4894,949972.576
5/2/2024,NGL_OH-10078,2011940,NGL20_OH-10024,1,7/29/2020,OH,Great Lakes,41.693706,-83.28140302,6,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.693706,-83.28140302,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1047763.174,540074.9392
5/2/2024,NGL_MI-10058,2012130,NGL20_MI-10021,1,7/30/2020,MI,Great Lakes,43.24615352,-82.46420498,12.7,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.24615352,-82.46420498,Great Lakes,,Great Lakes Province,PROB,Michigan,1090006.47,721166.3342
5/2/2024,NGL_MI-10031,2012135,NGL20_MI-10088,1,7/30/2020,MI,Great Lakes,45.93795323,-84.9940484,13.5,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.93795323,-84.9940484,Great Lakes,,Great Lakes Province,PROB,Michigan,852660.9823,992615.9441
5/2/2024,NGL_MI-10041,2012136,NGL20_MI-10097,1,7/30/2020,MI,Great Lakes,45.79750295,-84.79227265,20,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.79750295,-84.79227265,Great Lakes,,Great Lakes Province,PROB,Michigan,870056.1113,978956.4791
5/2/2024,NGL_NY-10013,2012125,NGL20_NY-10034,1,7/30/2020,NY,Great Lakes,43.35819938,-78.70273347,20,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.35819938,-78.70273347,Great Lakes,,Great Lakes Province,PROB,New York,1387661.229,782555.3445
5/2/2024,NGL_MI-10518,2012134,NGL20_MI-10050,1,7/31/2020,MI,Great Lakes,43.06921817,-82.41888262,10,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.06921817,-82.41888262,Great Lakes,,Great Lakes Province,PROB,Michigan,1096445.713,702127.8312
5/2/2024,NGL_OH-10003,2012147,NGL20_OH-10003,1,7/31/2020,OH,Great Lakes,41.50063163,-82.2145433,13.1,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.50063163,-82.2145433,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1138181.661,530947.0284
5/2/2024,NGL_MI-10102,2012158,NGL20_MI-10001,1,8/2/2020,MI,Great Lakes,41.85548789,-83.37181082,3.5,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.85548789,-83.37181082,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1037961.043,557024.0488
5/2/2024,NGL_MI-10046,2012148,NGL20_MI-10102,1,8/2/2020,MI,Great Lakes,46.05134448,-85.24134065,6.7,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,46.05134448,-85.24134065,Great Lakes,,Great Lakes Province,PROB,Michigan,832163.6497,1002927.264
5/2/2024,NGL_MI-10538,2012149,NGL20_MI-10107,1,8/2/2020,MI,Great Lakes,46.02336335,-85.19509187,17.4,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,46.02336335,-85.19509187,Great Lakes,,Great Lakes Province,PROB,Michigan,836077.829,1000247.771
5/2/2024,NGL_MI-10103,2012159,NGL20_MI-10002,1,8/3/2020,MI,Great Lakes,41.9783891,-83.22606826,4.8,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.9783891,-83.22606826,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1048025.822,572250.3253
5/2/2024,NGL_MI-10543,2012163,NGL20_MI-10112,1,8/3/2020,MI,Great Lakes,46.06896155,-85.38157119,10,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,46.06896155,-85.38157119,Great Lakes,,Great Lakes Province,PROB,Michigan,821144.5459,1003650.15
5/2/2024,NGL_MI-10507,2012179,NGL20_MI-10004,1,8/4/2020,MI,Great Lakes,41.9285315,-83.25099356,7.5,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.9285315,-83.25099356,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1046739.139,566448.3327
5/2/2024,NGL_MI-10508,2012178,NGL20_MI-10005,1,8/4/2020,MI,Great Lakes,41.92023312,-83.29704695,6.5,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.92023312,-83.29704695,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1043104.301,565021.913
5/2/2024,NGL_NY-10002,2012173,NGL20_NY-10002,2,8/4/2020,NY,Great Lakes,42.53828838,-79.27533466,18.2,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.53828838,-79.27533466,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1358245.403,684146.9256
5/2/2024,NGL_OH-10072,2012172,NGL20_OH-10018,1,8/4/2020,OH,Great Lakes,41.51671155,-81.95127685,11.9,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.51671155,-81.95127685,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1159495.826,535910.047
5/2/2024,NGL_MI-10104,2012216,NGL20_MI-10003,1,8/5/2020,MI,Great Lakes,41.77540808,-83.42459803,4.6,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.77540808,-83.42459803,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1034829.823,547567.2198
5/2/2024,NGL_MI-10509,2012215,NGL20_MI-10006,1,8/5/2020,MI,Great Lakes,41.73969822,-83.42171366,1.6,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Western_Basin,41.73969822,-83.42171366,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,1035593.104,543637.8923
5/2/2024,NGL_MI-10038,2012203,NGL20_MI-10094,1,8/5/2020,MI,Great Lakes,45.88808998,-86.25743836,17.3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.88808998,-86.25743836,Great Lakes,,Great Lakes Province,PROB,Michigan,755714.7592,976421.7775
5/2/2024,NGL_MI-10043,2012202,NGL20_MI-10099,1,8/5/2020,MI,Great Lakes,45.9345078,-85.71997318,18.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,45.9345078,-85.71997318,Great Lakes,,Great Lakes Province,PROB,Michigan,796690.2383,985936.4168
5/2/2024,NGL_MI-10063,2012225,NGL20_MI-10026,1,8/6/2020,MI,Great Lakes,45.37810395,-83.64797083,12.6,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,45.37810395,-83.64797083,Great Lakes,,Great Lakes Province,PROB,Michigan,964450.9401,943756.1108
5/2/2024,NGL_NY-10001,2012219,NGL20_NY-10001,2,8/6/2020,NY,Great Lakes,42.7321235,-78.970972,10.1,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.7321235,-78.970972,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1378839.182,709854.3498
5/2/2024,NGL_NY-10123,2012233,NGL20_NY-10008,1,8/6/2020,NY,Great Lakes,42.3180414,-79.69251496,18.7,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.3180414,-79.69251496,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1328907.572,653995.5601
5/2/2024,NGL_NY-10011,2012218,NGL20_NY-10032,2,8/6/2020,NY,Great Lakes,43.96826774,-76.11540359,11.7,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.96826774,-76.11540359,Great Lakes,,Great Lakes Province,PROB,New York,1578250.919,889714.9928
5/2/2024,NGL_OH-10007,2012258,NGL20_OH-10007,1,8/6/2020,OH,NOACCESS,41.48865059,-81.74174857,,,2020,2020,CORE,USA,Region_05,Target_NoAccess,,Lake Erie,,41.48865059,-81.74174857,Great Lakes,,Great Lakes Province,PROB,Ohio,1177129.464,535380.0358
5/2/2024,NGL_MI-10033,2012226,NGL20_MI-10089,2,8/7/2020,MI,Great Lakes,45.76908909,-86.74217938,13.8,,2020,2020,CORE,USA,Region_05,Target_Sampled,Green Bay,Lake Michigan,Green_Bay,45.76908909,-86.74217938,Great Lakes,Not_NPS,Great Lakes Province,PROB,Michigan,719521.6082,959510.7967
5/2/2024,NGL_MI-10034,2012239,NGL20_MI-10090,1,8/7/2020,MI,Great Lakes,43.37539388,-86.46277177,21.9,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Michigan,,43.37539388,-86.46277177,Great Lakes,,Great Lakes Province,PROB,Michigan,767875.3626,696402.2363
5/2/2024,NGL_NY-10124,2012232,NGL20_NY-10009,1,8/7/2020,NY,Great Lakes,42.35880032,-79.58142492,9,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.35880032,-79.58142492,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1337086.96,660043.8792
5/2/2024,NGL_NY-10133,2012237,NGL20_NY-10060,1,8/7/2020,NY,Great Lakes,43.97255747,-76.3359317,23.8,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.97255747,-76.3359317,Great Lakes,,Great Lakes Province,PROB,New York,1560901.154,886540.8153
5/2/2024,NGL_MI-10074,2012242,NGL20_MI-10036,1,8/9/2020,MI,Great Lakes,43.93339253,-83.37510421,5.2,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,43.93339253,-83.37510421,Great Lakes,,Great Lakes Province,PROB,Michigan,1006942.657,787088.3487
5/2/2024,NGL_NY-10006,2012240,NGL20_NY-10006,1,8/9/2020,NY,Great Lakes,42.64526535,-79.13888769,18,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.64526535,-79.13888769,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1367100.059,697874.8594
5/2/2024,NGL_NY-10012,2012241,NGL20_NY-10033,2,8/9/2020,NY,Great Lakes,43.91359545,-76.18341189,10.7,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.91359545,-76.18341189,Great Lakes,,Great Lakes Province,PROB,New York,1574193.951,882621.9868
5/2/2024,NGL_MI-10075,2012261,NGL20_MI-10037,1,8/10/2020,MI,Great Lakes,44.05814083,-82.89045983,3,,2020,2020,CORE,USA,Region_05,Target_Sampled,,Lake Huron,,44.05814083,-82.89045983,Great Lakes,,Great Lakes Province,PROB,Michigan,1043443.254,806100.9068
5/2/2024,NGL_NY-10005,2012337,NGL20_NY-10005,2,8/10/2020,NY,Great Lakes,42.75303451,-78.92968213,9.8,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.75303451,-78.92968213,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1381728.922,712753.4285
5/2/2024,NGL_NY-10196,2012342,NGL20_NY-10007,2,8/10/2020,NY,Great Lakes,42.77105779,-78.91031039,9.9,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.77105779,-78.91031039,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1382919.761,715016.8737
5/2/2024,NGL_NY-10023,2012249,NGL20_NY-10044,1,8/10/2020,NY,Great Lakes,43.80338169,-76.25181977,11.9,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.80338169,-76.25181977,Great Lakes,,Great Lakes Province,PROB,New York,1571374.715,869461.2724
5/2/2024,NGL_OH-10077,2012264,NGL20_OH-10023,1,8/10/2020,OH,Great Lakes,41.99443325,-80.54179216,12.9,,2020,2020,CORE,,Region_05,Target_Sampled,None,Lake Erie,Lake_Erie_Central_Basin,41.99443325,-80.54179216,Great Lakes,Not_NPS,Great Lakes Province,PROB,Ohio,1266189.128,606710.9515
5/2/2024,NGL_NY-10125,2012266,NGL20_NY-10010,1,8/11/2020,NY,Great Lakes,42.56602675,-79.15829134,7.2,,2020,2020,CORE,,Region_02,Target_Sampled,None,Lake Erie,Lake_Erie_Eastern_Basin,42.56602675,-79.15829134,Great Lakes,Not_NPS,Great Lakes Province,PROB,New York,1367104.739,688877.6749
5/2/2024,NGL_NY-10015,2012271,NGL20_NY-10036,2,8/11/2020,NY,Great Lakes,43.50622237,-76.48771714,17.8,,2020,2020,CORE,USA,Region_02,Target_Sampled,,Lake Ontario,,43.50622237,-76.48771714,Great Lakes,,Great Lakes Province,PROB,New York,1559630.956,833120.6635
